ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison,pass
175,-10.004268178507008,21.30604126004507,-9.87956866834092,2.0610062641875792e-4,0.1780349952328693,-0.183718353451634,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks,TRUE
117,-9.996702307182446,21.215266602574925,-9.533182796369887,2.4356133059187795e-4,0.1780349952328693,-0.24005918814660188,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks,TRUE
403,-9.61187280098325,20.86135266868518,-8.857736925288883,3.429448807895967e-4,0.1780349952328693,-0.3641775812932755,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks,TRUE
311,8.667912584245801,20.695284765873787,8.166125697265755,4.992998954348802e-4,0.1780349952328693,-0.5144160041960948,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks,TRUE
134,-8.910374581596805,20.70127609490019,-8.08540588946536,5.226306398927303e-4,0.1780349952328693,-0.5337111305585225,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks,TRUE
511,8.928824624653235,20.76023756737599,8.077025289524164,5.25126622594803e-4,0.1780349952328693,-0.535737201091699,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks,TRUE
515,8.074384169728987,20.470936407328498,7.959944166281715,5.615272448085702e-4,0.1780349952328693,-0.5645001562913929,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks,TRUE
460,8.80735702595614,20.15016417277105,7.92384812415066,5.733507067115768e-4,0.1780349952328693,-0.5735429176020146,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks,TRUE
146,8.95932814254181,20.577267710893093,7.907032829519129,5.789598086220767e-4,0.1780349952328693,-0.5777841536081629,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks,TRUE
683,-8.679388125293546,20.662918040039497,-7.842394940382337,6.011388268363165e-4,0.1780349952328693,-0.5942591881693504,miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks,TRUE
