ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison,pass
1178,7.077112381150453,18.41155588079127,14.82167093028752,3.1316951207937834e-7,6.598481619512501e-4,5.935677367587364,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
1646,6.159912376496202,19.285165920721706,12.940133583806253,9.19560750503949e-7,9.687572506559103e-4,5.311720076237788,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
87,9.200791232335664,20.16062775422461,11.238047669084914,2.778794932303647e-6,0.0012863657527849314,4.591789354355924,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
534,8.180677445921358,19.103428014829937,11.041483747796622,3.1876010096174116e-6,0.0012863657527849314,4.497008311690474,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
1252,6.72884807598308,18.818381441591562,11.014241058212965,3.2493716392393926e-6,0.0012863657527849314,4.48366108700997,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
1872,5.846889473274786,18.541661118470195,10.6507213725256,4.215067586940176e-6,0.0012863657527849314,4.3004766627203255,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
3387,-5.434774300969341,20.896534477538893,-10.410793277022691,5.0264546760928666e-6,0.0012863657527849314,4.174205375396997,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
307,6.478857925414253,18.059085382592077,10.39730883285884,5.076967819612967e-6,0.0012863657527849314,4.166977566344339,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
2396,5.877055898451886,18.630516481162267,10.290710922947945,5.496775753355548e-6,0.0012863657527849314,4.109338781304902,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
131,5.9057114552082375,18.018478908480873,10.151315129836297,6.1052005352868125e-6,0.0012863657527849314,4.032603532411774,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
1383,5.218535457893697,18.838001849859754,9.96300013737049,7.049545752039954e-6,0.001310112509250348,3.926426623754346,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
1672,5.872006605312006,19.15614734182538,9.837278966725943,7.770168612887746e-6,0.001310112509250348,3.8538928635985608,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
901,6.965805275824849,19.082717487608814,9.786639753167318,8.083276041886344e-6,0.001310112509250348,3.8242962864360512,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
3864,5.1103058793160265,18.391856071515505,9.176939392730793,1.3192679498860463e-5,0.0019854982645784998,3.450004691426364,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
2310,6.043690063590855,18.457059593813554,8.981510436362322,1.552571961557568e-5,0.0021808460820011972,3.3226709347811534,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
1363,4.709504829457046,18.75789958500076,8.624812613959191,2.1061832548939054e-5,0.002773580073788412,3.0804270417090676,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
1972,5.25574613001244,18.95733823450792,8.423227787533742,2.5139252265522986e-5,0.0028895898991270325,2.937662927085369,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
2188,4.817598676614143,18.10391929433375,8.349046854739832,2.6854199429581848e-5,0.0028895898991270325,2.884023660887876,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
3624,4.409621468769487,18.23971726342961,8.282654139084665,2.8499594547908403e-5,0.0028895898991270325,2.835502749869799,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
618,6.956465375211707,19.928083414250267,8.281789009965294,2.852175968557866e-5,0.0028895898991270325,2.8348672742508,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
1069,5.976848302119496,19.26885864144772,8.27099585223749,2.8799899326847503e-5,0.0028895898991270325,2.8269322185569896,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
2495,4.741135852682305,18.27440904390198,7.889270436007196,4.08667136252716e-5,0.0039139166185657845,2.537766352953212,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
1740,4.086653785495702,18.59682728667426,7.821287049011244,4.3555926145208436e-5,0.003990101582084964,2.48448349040794,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
812,5.231494195918717,19.12560759997779,7.551526355247705,5.6333680301881436e-05,0.004945627683169342,2.2675267284627916,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
3244,4.813521842578311,18.340673077204897,7.385461412178018,6.623574253924686e-5,0.005395460780313688,2.129455597619745,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
1943,-3.3901374968702207,20.83631311814255,-7.374823400989062,6.693273603905978e-5,0.005395460780313688,2.120490842115795,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
932,5.7888193293710515,18.756605173514906,7.341929149663762,6.913974421854275e-5,0.005395460780313688,2.0926781005249415,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
1699,5.268829388114774,18.501044966491623,7.111420905429602,8.706169552730465e-5,0.006551392588429675,1.8938027199050635,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
2222,-5.681343450081954,20.592596514232458,-7.0356858448984125,9.40260520288873e-5,0.006606282368720273,1.8269150686832818,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
1935,5.53383038955867,18.86164925951346,7.014742242306173,9.60589311526367e-5,0.006606282368720273,1.8082808824555565,miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks,TRUE
