ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison,pass
146,-9.440489126612572,23.560552889335657,-20.365454155287217,9.615628664205893e-7,0.00207216797713637,4.19525323491301,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
350,-8.572897334485173,22.601555674700606,-17.088487771720388,2.6975917591022137e-6,0.0029066551204326354,3.8220832540615293,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
1211,-6.894816074488929,21.06198207789127,-14.936148240157655,5.928236126420068e-6,0.0037061966271753886,3.474933035377391,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
841,-7.244691356001926,21.73641642888712,-14.351483611373705,7.481264822153002e-6,0.0037061966271753886,3.36139097419595,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
185,-8.418109146710137,22.98748306278263,-13.71326496844471,9.746508250011306e-6,0.0037061966271753886,3.2260988415388985,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
237,9.258727501016356,20.539846951353116,13.501878131026288,1.0666347566651422e-5,0.0037061966271753886,3.178447702736956,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
1826,-5.960215992875661,21.001266900736216,-12.838021696431264,1.4285406125559866e-5,0.0037061966271753886,3.0187417282924534,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
73,-6.464627392557915,25.176187314522565,-12.111638460819034,1.999761640007815e-5,0.0037061966271753886,2.8247187956455067,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
5950,6.015764170688879,18.472560117640317,12.107391463966765,2.0038083802134916e-5,0.0037061966271753886,2.823519951640489,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
542,-5.968902142324605,21.90761901007231,-11.780924905251608,2.345402918539656e-5,0.0037061966271753886,2.728972644700769,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
1711,-5.796699881611303,21.039958366398366,-11.750703793472695,2.3803149124306805e-5,0.0037061966271753886,2.7199761171639034,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
370,-7.401854140650958,22.407240045223464,-11.740582508963321,2.3921418500104017e-5,0.0037061966271753886,2.7169536457416337,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
170,-9.652592930173245,22.975699350618353,-11.724235128653751,2.411388544754738e-5,0.0037061966271753886,2.712061839527652,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
2888,5.286829373920355,18.405729730601525,11.602154667683683,2.5609469993813485e-5,0.0037061966271753886,2.6751335856549554,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
1577,-5.363641517322417,20.995448982475963,-11.52901273922631,2.655706844462899e-5,0.0037061966271753886,2.652669083352442,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
2200,-6.271344403641599,20.891876610357535,-11.457944936917686,2.751700512055973e-5,0.0037061966271753886,2.6305936911885093,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
345,-5.869209850372034,22.27708776208152,-11.251889441740172,3.0536405148236256e-5,0.003870938417320537,2.5651756701559156,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
437,-7.51433843063349,22.233860963034765,-10.936051235687211,3.594412362941059e-5,0.0040123994269083835,2.460671947869087,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
356,-7.1828367953050325,22.620792457842157,-10.849084510412997,3.762316068151225e-5,0.0040123994269083835,2.4309619720616977,miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks,TRUE
