ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison,pass
178,8.982161394601444,20.245809952560343,17.460550206395613,2.0114968288186155e-6,0.0018554619089954309,4.2302220874513905,miscanthus_floridulus_15wks vs control_6wks,TRUE
308,-9.07130781691151,22.86503187050774,-16.37005907202465,2.9551694786191554e-6,0.0018554619089954309,4.056804296849482,miscanthus_floridulus_15wks vs control_6wks,TRUE
1264,-7.396372052197901,21.152571653098793,-15.520681552351892,4.057831968501503e-6,0.0018554619089954309,3.903715681403267,miscanthus_floridulus_15wks vs control_6wks,TRUE
1299,-6.607678710347237,21.47504417142174,-14.657102177682955,5.700442227486473e-6,0.0018554619089954309,3.7292612075623692,miscanthus_floridulus_15wks vs control_6wks,TRUE
275,-7.6069636461745525,23.526820461105398,-14.426059665654897,6.263359923200523e-6,0.0018554619089954309,3.679012927138971,miscanthus_floridulus_15wks vs control_6wks,TRUE
126,7.997220792642903,20.263189673965858,14.228005192360712,6.797752502797712e-6,0.0018554619089954309,3.634649015530653,miscanthus_floridulus_15wks vs control_6wks,TRUE
345,-6.08825806285617,22.423119903737614,-13.954455130153182,7.6253139457107815e-6,0.0018554619089954309,3.5713369339261645,miscanthus_floridulus_15wks vs control_6wks,TRUE
170,-7.747766369838178,23.387072040441343,-13.881556240744146,7.865204906947067e-6,0.0018554619089954309,3.55405349881186,miscanthus_floridulus_15wks vs control_6wks,TRUE
161,-6.824075107788481,21.86895585402795,-13.67274150943798,8.602341980087255e-6,0.0018554619089954309,3.50355748624668,miscanthus_floridulus_15wks vs control_6wks,TRUE
78,-6.403911217693398,25.098690164464713,-13.668525473865861,8.61803023221287e-6,0.0018554619089954309,3.502522614482136,miscanthus_floridulus_15wks vs control_6wks,TRUE
1438,7.014815948324504,18.626520009751893,13.043872997027416,1.1357195916380903e-5,0.0021048456585172487,3.3421532135296266,miscanthus_floridulus_15wks vs control_6wks,TRUE
1226,-6.256533909245896,21.762190506716692,-12.787078003801282,1.2767922620506549e-5,0.0021048456585172487,3.271954397594061,miscanthus_floridulus_15wks vs control_6wks,TRUE
2495,-5.82687234856855,20.529476685877466,-12.58742268615454,1.4006216018380766e-5,0.0021048456585172487,3.2155454308583318,miscanthus_floridulus_15wks vs control_6wks,TRUE
