ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison,pass
146,9.358596104427022,19.2205057146649,30.644263965254087,8.446161006709144e-19,1.7432876317847672e-15,27.89149217345496,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
350,7.8544187298927035,19.17565313561483,22.11263115240171,6.175015545664214e-16,6.372616043125469e-13,23.91982140157075,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
820,6.115899321099985,18.811705701384998,17.24120895839015,8.464983931689927e-14,5.823908945002669e-11,20.310127469619022,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
1069,-5.942261006289101,22.294470447672463,-14.820062314128283,1.5724694939959257e-12,8.113942589018977e-10,17.94739354178738,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
162,8.155588324385029,19.529542004412722,14.54627827227426,2.243543428726104e-12,8.84796339584931e-10,17.650345444197736,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
227,5.821040963668203,18.654625442282136,14.442129339301879,2.5720823825143343e-12,8.84796339584931e-10,17.53560679666689,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
1302,6.13595599016978,18.684085749779104,14.124818560339241,3.9202378697965414e-12,1.1559101376085801e-9,17.17998695707723,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
1639,-5.029239061432644,22.08489378257419,-13.808727899446456,6.012007138156351e-12,1.5510978416443385e-9,16.816466290340845,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
1833,5.158770249451152,18.70490801619533,13.619428378615305,7.796456835636175e-12,1.7879874343058962e-9,16.59421454663064,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
125,8.416032681950899,19.632062351997906,12.95650341909995,1.983379020300371e-11,4.093694297899966e-9,15.788006695044803,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
75,8.277012369141211,19.266806682969097,12.558538405749296,3.538355268741497e-11,6.6392411588022265e-9,15.282335605700776,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
135,7.272610417011311,19.07651112006143,12.181760490306798,6.202869742300678e-11,1.0668935956757167e-8,14.78788807954674,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
1438,5.520247246013586,18.46298693064379,12.038980049444847,7.700033385157042e-11,1.2225283774587795e-8,14.596410386960475,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
6461,4.401099209511855,18.29586531808198,11.715786433306908,1.2653360926239243e-10,1.764379380015343e-8,14.154428721569033,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
3509,4.022858926061559,18.53244780054679,11.702014285700358,1.292698072355857e-10,1.764379380015343e-8,14.135327025155213,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
802,6.378561311220924,19.120025390678915,11.629083351540885,1.4482245284685571e-10,1.764379380015343e-8,14.03380391954202,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
863,5.363373088248295,18.42969656159412,11.626878361470311,1.4532194505940328e-10,1.764379380015343e-8,14.030724771962554,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
496,4.925258897572185,18.443359935269363,11.36024173489037,2.2116860060826824e-10,2.5360666203081424e-8,13.65413898505918,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
2511,4.3668367415468445,18.19129971669386,11.08783966810368,3.422487692040114e-10,3.7179024191425243e-08,13.260576903714366,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
952,6.351229857376662,18.941366339238396,10.76063368833177,5.842797345583183e-10,6.029766860641844e-8,12.775724399260923,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
1264,-5.126064404778411,21.887688147312307,-10.315804655540944,1.231869556188137e-9,1.2053919068163753e-7,12.094730837743942,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
545,6.252280692384971,18.86182685118948,10.291096279911304,1.284816954939935e-9,1.2053919068163753e-7,12.056149846061132,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
1517,4.4338311906658525,18.71602638699225,10.253403168589445,1.3701897389592938e-9,1.229596357048688e-7,11.997138660007398,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
799,5.811445086625092,18.11347406428386,10.165868025755875,1.5919794651045245e-9,1.3691023399898912e-7,11.859370451885802,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
901,-5.045192357354097,22.81955655276521,-10.108525644226082,1.7572275507085567e-9,1.4507670658649844e-7,11.768568712957126,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
2289,4.576803182544413,18.418949483162407,9.96983973324551,2.2348425969681615e-9,1.774121200054725e-7,11.54713708499514,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
1331,4.200549495979807,18.356367187873026,9.93968042418489,2.355503054065513e-9,1.8006512235523033e-7,11.49864017220532,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
1257,3.693530834741342,18.28258502605927,9.878791806063454,2.620175791545945e-9,1.931443869196725e-7,11.400353833808701,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
66,3.2529465627144916,24.91184010347431,9.72361496928174,3.4439350690181814e-9,2.4511317180874226e-7,11.1475799915703,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
2441,4.0672067131763825,18.591663483261705,9.208806473463891,8.709438374328037e-9,5.99209360153769e-7,10.285044160199913,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
1290,-4.207262323709095,20.392593013779717,-9.120153147105444,1.025207521989762e-8,6.825280712696307e-7,10.132733074230845,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
933,-4.510428126310838,22.889183592524592,-9.103004171999999,1.0581830562319856e-8,6.825280712696307e-7,10.103140484824419,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
571,5.631384441178913,18.824504474462273,9.055808482578207,1.1547352648124715e-8,7.222344201736185e-7,10.021480926303397,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
466,-5.61817404743341,23.535921544787332,-9.026155019575226,1.2200322315549525e-8,7.406313311557123e-7,9.970009782236104,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
582,6.916174227662516,19.35193687853579,8.915147837530904,1.500473008789556e-8,8.848503686118981e-7,9.776202763760843,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
2418,4.52492537386064,18.560329583682602,8.874538297370762,1.6190875868279845e-8,9.148757122448447e-7,9.704857371923708,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
851,5.522800776357418,18.65558059892123,8.861548089830663,1.6590488877946657e-8,9.148757122448447e-7,9.68198485293518,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
2578,3.3826354799339953,18.043144163907684,8.853485540050706,1.6843641989003924e-8,9.148757122448447e-7,9.667776386198462,miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks,TRUE
