ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison,pass
2619,-4.426639266507387,18.212456864194234,-13.447615556414878,1.0607418086892388e-11,2.003741276613972e-8,16.087978000688796,miscanthus_sinensis_6wks vs control_6wks,TRUE
3270,-4.024535295928516,18.099155032527968,-10.852341768597942,5.298390903788846e-10,5.004330208628565e-7,12.727052713975368,miscanthus_sinensis_6wks vs control_6wks,TRUE
597,-4.433505652644257,21.617871878512528,-9.939066741632315,2.471873804821209e-9,1.5564565391024212e-6,11.35026644708757,miscanthus_sinensis_6wks vs control_6wks,TRUE
6149,-3.117466601936993,18.253088209762307,-7.894352101881826,1.1202936565886491e-7,5.2905867932398955e-5,7.841949391245237,miscanthus_sinensis_6wks vs control_6wks,TRUE
3748,-3.141396839331918,18.627445354115093,-7.380206406202092,3.1846727249198826e-7,1.2031693554747317e-4,6.8613294525817405,miscanthus_sinensis_6wks vs control_6wks,TRUE
734,-4.681799698800226,19.85644597191266,-6.404091460333224,2.550723169748834e-6,8.030526779425911e-4,4.890527917152108,miscanthus_sinensis_6wks vs control_6wks,TRUE
10085,-2.137442191317728,18.065957772377754,-6.2915685064957865,3.26802859760605e-6,8.264089783324155e-4,4.654527213201849,miscanthus_sinensis_6wks vs control_6wks,TRUE
3811,-3.8371696397333217,18.823206429832542,-6.2605722328490705,3.49987920945438e-6,8.264089783324155e-4,4.589213233725998,miscanthus_sinensis_6wks vs control_6wks,TRUE
7683,-2.6392333841617415,18.297514269315304,-6.007129510257663,6.1568977382923055e-6,0.001292264425292685,4.050383892594509,miscanthus_sinensis_6wks vs control_6wks,TRUE
7075,-2.5020085026239123,18.068769021573008,-5.635040523501527,1.430248082615035e-5,0.002701738628059801,3.2447415417619148,miscanthus_sinensis_6wks vs control_6wks,TRUE
7886,-2.4663382757209824,18.486864010783858,-5.493208557565815,1.9799850278236178e-5,0.003400174288689831,2.933478860162756,miscanthus_sinensis_6wks vs control_6wks,TRUE
197,-2.089828783641913,24.785241697372125,-5.354572819737753,2.7263115446679532e-5,0.004291668756564803,2.6272227096785095,miscanthus_sinensis_6wks vs control_6wks,TRUE
5911,-3.1014856678273794,19.192630608536927,-5.204317782419815,3.863787157562598e-5,0.0054096915313552605,2.2932454060979914,miscanthus_sinensis_6wks vs control_6wks,TRUE
276,-2.136944498216181,24.23275643412102,-5.188437986672745,4.009300234990664e-5,0.0054096915313552605,2.2578328611288363,miscanthus_sinensis_6wks vs control_6wks,TRUE
11754,2.053840528194087,19.499474047577127,5.0794980681042405,5.1696219288651454e-5,0.005749638793726533,2.014339687743888,miscanthus_sinensis_6wks vs control_6wks,TRUE
11852,-2.20122437381249,18.122207010496243,-5.075426035349845,5.219069584373154e-5,0.005749638793726533,2.0052202584035506,miscanthus_sinensis_6wks vs control_6wks,TRUE
10042,-2.411074551149195,18.304304251133775,-5.05557672485087,5.467061812400233e-5,0.005749638793726533,1.9607494552512144,miscanthus_sinensis_6wks vs control_6wks,TRUE
985,-2.8456499495692356,18.217876429097643,-5.054664242234328,5.4787452772407405e-5,0.005749638793726533,1.958704409421447,miscanthus_sinensis_6wks vs control_6wks,TRUE
10745,-1.850105892674165,17.82150682990193,-4.797679122908933,1.001883436955371e-4,0.00970658709548527,1.3805569829671303,miscanthus_sinensis_6wks vs control_6wks,TRUE
1227,4.106093008527456,20.802576873915566,4.786888874460798,1.0276958280026755e-4,0.00970658709548527,1.3561975540594018,miscanthus_sinensis_6wks vs control_6wks,TRUE
231,6.1788375768992125,22.14570340399646,4.757746025214962,1.1008206892754735e-4,0.009902144200196998,1.2903778002102362,miscanthus_sinensis_6wks vs control_6wks,TRUE
1299,-3.366252336812,20.98460187208788,-4.706617928550124,1.2420475990978098e-4,0.01037423096830538,1.1748092872698033,miscanthus_sinensis_6wks vs control_6wks,TRUE
275,-4.312434583908157,22.612527342703725,-4.691415623828683,1.287468940896088e-4,0.01037423096830538,1.1404247996239265,miscanthus_sinensis_6wks vs control_6wks,TRUE
797,4.566891122975985,21.36383294706103,4.681478927035379,1.3180600489112184e-4,0.01037423096830538,1.1179450036087708,miscanthus_sinensis_6wks vs control_6wks,TRUE
3480,-4.053251805126287,19.197316690366073,-4.607400295778725,1.5704717380148446e-4,0.01167716264168759,0.9502423703869249,miscanthus_sinensis_6wks vs control_6wks,TRUE
6727,-2.2061889131579235,18.89096552020758,-4.597625835071485,1.6072325499411186e-4,0.01167716264168759,0.9281007919042823,miscanthus_sinensis_6wks vs control_6wks,TRUE
164,6.225491841207209,23.092857468627393,4.554345427498353,1.780712391886383e-4,0.012285793281017155,0.8300268918001033,miscanthus_sinensis_6wks vs control_6wks,TRUE
1205,4.499342873229484,20.930654055393102,4.49133133939812,2.067574249667842e-4,0.012285793281017155,0.687154574425259,miscanthus_sinensis_6wks vs control_6wks,TRUE
1152,3.5788353260211636,20.5482112266364,4.487448984672868,2.086698081841048e-4,0.012285793281017155,0.6783494675924233,miscanthus_sinensis_6wks vs control_6wks,TRUE
200,-2.2254942228032846,25.881617164970447,-4.475539211419403,2.1464808375095537e-4,0.012285793281017155,0.6513367261885792,miscanthus_sinensis_6wks vs control_6wks,TRUE
812,4.768376269267055,21.29853246271998,4.474583367461808,2.1513528530182807e-4,0.012285793281017155,0.6491686610674874,miscanthus_sinensis_6wks vs control_6wks,TRUE
235,4.247686861251545,20.85671118706998,4.474123068559101,2.1537029999131176e-4,0.012285793281017155,0.6481245963745375,miscanthus_sinensis_6wks vs control_6wks,TRUE
20,-1.9687486482423395,28.4602930967109,-4.469983584359053,2.174954296806861e-4,0.012285793281017155,0.6387351373236188,miscanthus_sinensis_6wks vs control_6wks,TRUE
6759,-2.0338436859647473,18.00658602752851,-4.462994844787928,2.2113127133646546e-4,0.012285793281017155,0.6228822150104829,miscanthus_sinensis_6wks vs control_6wks,TRUE
4975,-3.319519926095005,19.2750504515315,-4.40502194683142,2.537459877715575e-4,0.013695033454299203,0.491356045759737,miscanthus_sinensis_6wks vs control_6wks,TRUE
1031,4.284450394479649,20.924626697253533,4.383051546189357,2.6733298180270376e-4,0.013813643620849927,0.4415029595488287,miscanthus_sinensis_6wks vs control_6wks,TRUE
791,1.3297710430273462,22.67558775275149,4.3779842768635016,2.705689856916079e-4,0.013813643620849927,0.43000445195744863,miscanthus_sinensis_6wks vs control_6wks,TRUE
9615,-2.006809834894902,17.987114315184705,-4.353462704677715,2.8679297074508383e-4,0.014133951957238145,0.3743596937922238,miscanthus_sinensis_6wks vs control_6wks,TRUE
358,-4.557499328280315,21.689531908282376,-4.3461647932354115,2.9180737233048577e-4,0.014133951957238145,0.35779898952420375,miscanthus_sinensis_6wks vs control_6wks,TRUE
1517,-2.132257945609876,17.781767559932508,-4.330215029569283,3.030748033882763e-4,0.014312707590011348,0.32160529052183584,miscanthus_sinensis_6wks vs control_6wks,TRUE
9303,-2.1808002749521584,17.916492970712717,-4.309714833269789,3.1820008885934375e-4,0.014660487020860983,0.27508657639858924,miscanthus_sinensis_6wks vs control_6wks,TRUE
9606,-1.7985033100697905,17.876144044816126,-4.271852311168117,3.481533788944144e-4,0.015467506299806187,0.18917606337810966,miscanthus_sinensis_6wks vs control_6wks,TRUE
5214,-2.8686841319061678,18.35088529374829,-4.267117679632797,3.5209252032380415e-4,0.015467506299806187,0.1784340085004299,miscanthus_sinensis_6wks vs control_6wks,TRUE
1642,-1.9752135947319367,21.88806770505816,-4.256858157455681,3.607821621426313e-4,0.015489034188350691,0.15515779488694914,miscanthus_sinensis_6wks vs control_6wks,TRUE
347,5.012225864900774,21.980128473945943,4.1986728743417405,4.142867091641637e-4,0.017390835413580115,0.023179291749338304,miscanthus_sinensis_6wks vs control_6wks,TRUE
