"ID","Label","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_ssp_transmorrisonensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs control_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_4x_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_4x_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_4x_15wks vs control_6wks","miscanthus_sacchariflorus_15wks vs control_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs control_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sacchariflorus_4x_15wks","control_15wks vs control_6wks","miscanthus_sinensis_6wks vs control_6wks","miscanthus_sinensis_15wks vs control_6wks","miscanthus_floridulus_6wks vs control_6wks","miscanthus_floridulus_6wks vs miscanthus_sinensis_6wks","miscanthus_floridulus_6wks vs miscanthus_sinensis_15wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_floridulus_15wks vs miscanthus_sinensis_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks","miscanthus_floridulus_15wks vs miscanthus_floridulus_6wks","miscanthus_floridulus_15wks vs control_6wks","miscanthus_floridulus_15wks vs miscanthus_sinensis_6wks","miscanthus_floridulus_6wks vs control_15wks","miscanthus_floridulus_15wks vs control_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs control_15wks","miscanthus_sacchariflorus_4x_15wks vs control_15wks","miscanthus_sacchariflorus_15wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs control_15wks","miscanthus_sinensis_6wks vs control_15wks","miscanthus_sinensis_15wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_floridulus_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs control_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sinensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sinensis_15wks","mzCloud","mzVault","SIRIUS","control_6wks","control_15wks","miscanthus_sinensis_6wks","miscanthus_sinensis_15wks","miscanthus_sacchariflorus_4x_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sacchariflorus_15wks","miscanthus_floridulus_6wks","miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks"
"1429","Phenol ethers | [(2E,4E,6E)-1-acetyloxy-3,7-dimethyl-8-oxoocta-2,4,6-trienyl] acetate  Δm 0.00 Da  [M+H]+1",1.0125834383936088,0.6807957302750438,-2.657521213006781,-2.0232756736716198,-1.544582446167606,-0.42071689686598646,-0.3826114009038051,-1.7349947007499154,-0.981197139188918,-1.693787813896659,-1.597854035672551,2.402596080488255,4.181198495495412,4.060535351219283,0.7561961085582531,-1.1737459046830807,2.974944668883289,-3.2178105215941635,0.9198735904502726,-3.2381144498978607,-0.8370525157329034,-0.04373865562775947,1.8447570121621268,-1.9384953920650574,-1.3501133206356855,-0.4280432994936767,1.567476599871192,0.9318142668211067,2.9148155076166766,2.84705192373492,-1.3479168899439529,2.925589568543362,0.3972151705866729,2.2307514022537873,-1.8505831377657103,-0.502666247821761,-0.9307095473154341,1.0288961850217717,-2.2728003116558035,-2.775466559477561,-4.588725910451302,-4.966283295713307,-0.9248834217118507,-3.6411755390546645,-3.764642638396456,-3.3213175308729,1.787701579303878,1.3102434624135348,-2.811098128930176,-1.4631812389862269,-0.9605149911644624,-3.735981550642027,-1.8912245384798965,0.07995589559497063,-0.49911792508677877,NA,NA,-269.91999999999996,"4","4","4","4","4","4","4","4","4","4","4"
"1251","Prenol lipids | N-(3,7-dimethylocta-2,6-dienyl)cyclohexanamine  Δm 0.00 Da  [M+H]+1",NA,NA,-2.752471536149539,NA,-2.499494048723454,NA,-2.615382520612517,NA,NA,-3.6331357160614104,-2.733260765110316,-0.4717085544696964,1.6058752357232784,2.9521600343491876,3.035939581051462,NA,2.5786455443774763,NA,2.276115137774635,NA,NA,NA,3.605998386175969,NA,2.310034625824951,NA,NA,-2.210990639325331,NA,NA,-2.3517458138712755,2.1641905167828384,-1.0634647032994948,1.6652528490601064,-1.364985994913976,2.701281789988416,1.3888368049130513,2.6569922550313514,-3.0269387338078317,-1.414293595558771,-4.766361898170247,-3.5589738832561117,-0.8414265659905205,-4.214568696195686,-3.8554083029293267,-1.0567234326816575,NA,NA,-1.7866620849716064,NA,-2.8131820589348173,-2.2271845116482645,NA,NA,-1.1082030301540904,NA,NA,-135.98000000000002,"1","4","3","4","2","1","4","3","3","1","1"
"5300","Fatty Acyls | [(4E)-7,10-dihydroxy-2-[(2E,4E)-7-[3-(3-hydroxypentan-2-yl)oxiran-2-yl]-6-methyl-6-nitrosohepta-2,4-dien-2-yl]-3,7-dimethyl-12-oxo-1-oxacyclododec-4-en-6-yl] acetate  Δm 0.00 Da  [M+H]+1",NA,NA,-3.4230000327254153,NA,NA,NA,NA,NA,NA,NA,NA,1.193277238470344,3.064409294122285,3.3352355600074457,NA,NA,2.3070870860693766,NA,2.8371244490346044,NA,NA,NA,2.443343951440511,NA,NA,NA,NA,NA,NA,NA,-3.6459425115891513,NA,NA,NA,-2.2517082640829855,NA,NA,NA,-2.9932949803402025,-2.862001719998986,-3.4010919587325112,-3.4653994298562623,0.15092719362968054,-3.0814773249146725,-2.0461175516632366,-1.1591515242256953,NA,NA,-3.2542648726033185,NA,NA,-2.6634767973337183,NA,NA,NA,NA,NA,-366.84000000000003,"2","3","1","2","2","3","4","2","1","2","2"
"5276","Benzene and substituted derivatives | Fluticasone furoate  Δm 0.00 Da  [M+Na]+1",NA,NA,-1.6428372695717108,NA,NA,NA,NA,NA,NA,NA,NA,2.250211398043149,2.5834522106029887,3.6525357674577563,NA,NA,2.33413947235276,NA,2.1394697189674474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.325963297954342,NA,NA,NA,-2.282950593249957,NA,NA,NA,NA,NA,NA,NA,1.8069307629563554,NA,NA,NA,NA,NA,-2.317316230240305,NA,NA,NA,NA,NA,NA,60.5,NA,-364.17,"1","1","2","2","3","3","3","1","3","2","1"
"809","Fatty Acyls | 2-(Pivaloylamino)-3,3-dimethylbutyric acid  Δm 0.00 Da  [M+H]+1",-1.9027164462210209,-0.056399993050582964,-1.749877215362286,-4.148596299258497,-2.759035168807422,0.3012918619285436,0.29433897016645005,-1.5787919104750827,-0.1076991535116747,1.8483682618413155,-0.39171638686018184,1.5173128696521516,2.547756603036966,-0.06492514495732138,-0.8264135268934112,-1.1761912219794972,1.1245741740649748,-1.7157122608678215,1.4037179980442644,0.9210886350853471,1.0571467981484268,2.491801218454384,1.1793047389764624,-0.4705546254084325,-0.7720431093250362,1.998559841988616,2.0821086079690367,2.956411370920108,1.1216908135071044,3.9175882008587664,1.1866159584644294,0.27035150815317976,1.9129629599989073,3.198952889924179,0.33527665311050825,-0.8513393053539282,1.1277297361282947,1.326603529121268,1.0180421482594717,0.16670284290554704,-0.10364866524762917,-2.500042872622597,-0.16857381020495765,-1.829941819239302,-1.1764797806021434,-1.8236373950836864,-1.8308213567690537,1.3917028617764906,-2.088993657159623,-2.317501733862187,-1.5729328643667309,-1.2847488876005784,-0.3872755819923839,-1.4187696557162468,0.12052162909796138,NA,NA,-210.89000000000001,"4","4","4","4","4","4","4","4","4","4","4"
"3043","Organooxygen compounds | [(4aR,6R,7S,8R,8aS)-7,8-dihydroxy-2,2-dimethyl-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-6-yl] 3-chlorobenzoate  Δm 0.00 Da  [M+H]+1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4587288681204598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9435341373477932,-1.6186399132396119,-1.4779031016275148,-1.5072550563711005,0.34796702581376593,-2.2175020296108343,-1.5737937072350334,-2.2400582178615096,NA,NA,NA,NA,NA,-1.925148136763788,NA,NA,NA,NA,NA,-281.63,"2","3","2","2","2","3","3","2","3","3","1"
"262","Carboxylic acids and derivatives | N-(4-tert-Butoxyphenyl)acetamide  Δm 0.00 Da  [M+H]+1",-2.1879063019731575,-5.821653154072809,-4.918191133728278,-5.979404134865888,-1.6198218528948516,-0.35308703408753495,-1.8543320582240774,-5.2808918757598455,-2.617755231913378,-0.17296550510767617,2.750957836850418,2.848491008482714,0.19122888071464672,2.8390671899889455,NA,2.530912903189261,2.975986253890653,-0.3703374757611897,-0.17910859504654297,-2.4743722637984362,0.24853751178905625,-2.570642440218794,-0.4824513523117915,-2.816122596325261,-2.5158406393532893,-0.16949079884153306,2.638880443176067,2.7779847125313992,2.128666438931244,0.20084667691965663,0.00961779620500991,-0.32314360488466676,-0.2041055571868462,-2.1767184259729007,-2.3718241500096084,-2.365647614265878,-2.601802979679128,0.047600199379694175,0.31296055347025487,-2.4745582574999183,-1.501805040362047,0.11211387655059823,0.3033427572652485,-5.026681951194796,-2.49175098949026,-2.5480141592223298,-1.8593138370227287,-4.251795618971862,-5.277758308592613,-5.510786930653195,-2.0085488184246536,-4.011343717051336,-5.472845431705302,NA,NA,72.1,70.9,-160.72,"4","4","3","3","4","4","4","4","3","3","1"
"250","Organooxygen compounds | (7-Hydroxy-7-methyl-8-oxo-3-propyl-5,6-dihydro-1H-isochromen-6-yl) 2-hydroxy-4-methoxy-6-methylbenzoate  Δm -164.05 Da  [M+H-H2O]+1",NA,NA,-3.3835667272010888,-4.149788299013478,NA,NA,NA,NA,NA,NA,NA,1.8937733720029826,1.34997746762064,4.025139449368069,NA,NA,0.5002388993084104,NA,3.4273462080055808,NA,NA,NA,3.8936176047908404,NA,NA,3.6023851622514123,0.8858251925085625,1.6848348231900054,3.0586521785631042,1.9604286527600756,0.14718654688310906,NA,NA,NA,-2.9674495556049756,-4.08976586605624,NA,NA,-1.1939416247507566,-4.116230764409703,-4.118793801319331,-3.068183529724532,-0.9738154831271686,-3.966862990190414,-1.3698230978080623,-2.367866786539942,NA,NA,-3.85117696151908,-4.50029926767364,NA,-4.008396609549365,NA,NA,NA,87.2,71.7,-154.6,"1","4","2","1","2","1","4","4","3","2","1"
"60","Prenol lipids | 3,7-Dimethyloct-6-ene-1,2,3-triol  Δm -18.01 Da  [M+H]+1",NA,NA,-2.7971212267857766,-3.6383247210949996,NA,NA,NA,NA,NA,NA,NA,2.407260549251724,2.431085968089956,2.2641143593009936,NA,NA,2.045367480856214,NA,1.2334319394352065,NA,NA,NA,0.22197825127154402,NA,NA,1.1210498567048646,2.8104460836345275,3.891287076784959,4.89582882076478,3.9600729549596263,1.969750725486584,NA,NA,NA,-4.156868343335198,-3.3614638875213814,NA,NA,0.7547215205229705,-3.0843669341078375,-2.7269509737299202,-2.7863444078683663,-0.31931198674784156,-2.6625701656749676,-1.9216040715941105,-2.151220367546685,NA,NA,-3.2412291955180272,-5.812242180110346,NA,-3.507917325473361,NA,NA,NA,60.9,86.7,-51.28,"3","3","2","1","2","2","4","4","2","1","1"
"1385","Fatty Acyls | 2-Tridecanol, 1-nitro-  Δm 0.00 Da  [M+H]+1",1.6759019447074976,1.7370395775201182,-1.234619943282432,1.3127697464050918,3.4676797359766685,3.762142805759991,1.5237689187527401,-0.14090000516730683,1.3069489545601662,-0.695417568795154,-0.4180939194182294,2.1349992942831584,2.8292269694232566,3.1835991908940002,0.4666961385795929,NA,2.562859268577334,-2.5698203186260535,0.6307923592432658,-1.6943872471413108,-0.409330928201566,0.6418271618978864,2.4713497000733504,-1.9576989351752268,-1.4099679963776417,-0.9737102844101599,1.3879290425941448,-0.21649781406368618,0.30915511415633645,1.7642794676847693,-1.0493458626802372,-1.940519948161139,-1.5373787152883835,NA,-4.373543976129762,-0.9977923655253917,-3.2092703554653355,NA,-3.292828329356851,-5.672579988864044,-4.4594118821759245,-4.598159789730968,-1.840557340830081,-2.30789598679209,-4.267365467382394,-3.876540445734605,-2.233167785044955,NA,-4.925516810680076,-1.8747249683776364,NA,-6.15004205078181,-3.098276323157304,NA,-2.575420218290775,NA,NA,-183.06,"4","4","3","3","3","3","4","3","2","2","4"
