ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison,pass
2604,8.608423820473615,21.689083483101133,16.953086650664925,6.793063458591949e-9,6.044936959414957e-6,9.470019109376961,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
3321,-6.125157855274363,18.96889088584028,-16.306352990476473,1.0030934630165473e-8,6.044936959414957e-6,9.230943656061504,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
115,-6.540911170615317,19.176279301999454,-16.081052573374354,1.1528805389856877e-8,6.044936959414957e-6,9.14369094488466,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
239,-6.340881806897478,19.202322973533096,-15.04526154686887,2.2396171468071104e-8,8.67134089747402e-6,8.713895646442403,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
284,-6.99270263698358,19.602482202089544,-14.734308918220902,2.7563067061265163e-8,8.67134089747402e-6,8.575022153135746,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
3779,-6.273727447989131,18.597080209351045,-14.323150001862514,3.6496233420089844e-8,9.326439053237745e-6,8.38385461558502,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
51,-6.8899976627589865,19.54854204482854,-14.056378815695709,4.396155544013831e-8,9.326439053237745e-6,8.255018871834851,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
3353,6.314843934645163,19.48380512206395,13.94875073618602,4.743262074119641e-8,9.326439053237745e-6,8.201932470091673,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
2007,-6.324548763831817,18.592004630516488,-13.535697757191281,6.381449931036486e-8,1.0127864096597089e-5,7.99207056487149,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
842,-5.801673057014515,18.70696773700357,-13.523464524951715,6.43856585924799e-8,1.0127864096597089e-5,7.985703309236266,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
3701,-5.73211089149007,18.580457947695106,-12.993647848541624,9.538603175560561e-8,1.3640202541051603e-5,7.701184461209161,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
1593,-5.74280150806322,18.706256048616662,-12.779547725219699,1.1226310635791975e-7,1.4039242699656529e-5,7.58118277265719,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
5431,5.265517308092569,23.54015932071297,12.73659562238798,1.160267991707151e-7,1.4039242699656529e-5,7.556747190625094,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
943,-5.3549849574746204,18.173408456370183,-12.463730126786935,1.4340151486600917e-7,1.477016375659805e-5,7.39862409990825,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
3832,5.665337800417031,20.26275618742573,12.400496348645383,1.507049016997479e-7,1.477016375659805e-5,7.3612555963141375,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
5281,-5.682107380249061,18.68479691619321,-12.37835491279033,1.5335729467823055e-7,1.477016375659805e-5,7.348105370153947,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
4377,-5.636615043133361,18.8760363652246,-12.283000918600791,1.6537625497067846e-7,1.477016375659805e-5,7.291080907617301,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
2187,-7.250407418514833,19.688200682688663,-12.255605810652398,1.690164956254068e-7,1.477016375659805e-5,7.274579420519048,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
2199,5.094646792634389,23.81574453351907,12.110955639095998,1.8974432239682237e-7,1.5708832585800084e-5,7.186561849313785,miscanthus_sacchariflorus_4x_15wks vs control_15wks,TRUE
