"ID","Label","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_15wks","miscanthus_floridulus_6wks vs control_15wks","miscanthus_floridulus_6wks vs control_6wks","miscanthus_floridulus_6wks vs miscanthus_sinensis_6wks","miscanthus_floridulus_6wks vs miscanthus_sinensis_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks","miscanthus_floridulus_15wks vs control_15wks","miscanthus_floridulus_15wks vs miscanthus_sinensis_15wks","miscanthus_floridulus_15wks vs miscanthus_floridulus_6wks","miscanthus_floridulus_15wks vs control_6wks","miscanthus_floridulus_15wks vs miscanthus_sinensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_floridulus_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs control_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sinensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sinensis_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_ssp_transmorrisonensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs control_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs control_15wks","miscanthus_sacchariflorus_4x_15wks vs control_15wks","miscanthus_sacchariflorus_15wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs control_15wks","miscanthus_sinensis_6wks vs control_15wks","miscanthus_sinensis_15wks vs control_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_4x_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_4x_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_4x_15wks vs control_6wks","miscanthus_sacchariflorus_15wks vs control_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs control_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sacchariflorus_4x_15wks","control_15wks vs control_6wks","miscanthus_sinensis_6wks vs control_6wks","miscanthus_sinensis_15wks vs control_6wks","mzCloud","mzVault","SIRIUS","control_6wks","control_15wks","miscanthus_sinensis_6wks","miscanthus_sinensis_15wks","miscanthus_sacchariflorus_4x_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sacchariflorus_15wks","miscanthus_floridulus_6wks","miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks"
"1903","Organonitrogen compounds | Nonadec-9-yn-1-amine  Δm 0.00 Da  [M+H]+1",-9.038251223707292,-8.567126969722466,-8.115223611514224,-7.462041848281125,-2.3295474341568294,NA,-7.929303287861433,0.6451440093616512,0.8113979427361961,1.6049915969121074,1.658206100145577,0.6420243617722505,9.022968699387377,7.053881087285951,9.054576797877946,-9.61579536973371,-8.338298142585305,-6.990580148471029,NA,-10.363718643942693,-8.409651748228157,-2.437443162529867,NA,-8.41521248239708,0.17847214565375324,0.3447260790282982,1.1383197332042094,8.915459570655088,-0.4666718637078979,9.778296402545031,0.1753524980643526,6.5872092235780535,8.337677032162876,1.0130620907839187,0.8468081574093809,0.05321450323346966,1.191534236437679,-7.152706281412936,1.01618173837333,-0.003119647589407748,-0.1693735809639456,-0.9629672351398568,-0.7935936541759112,-0.9598475875504597,7.883407625786877,7.888481906324646,7.1256745537821935,6.242483144549762,5.4488894903738405,6.408737077924293,8.061773096523325,0.16625393337453787,5.395674987140371,-1.6276599911037266,6.4118567255137044,NA,NA,-86.14999999999999,"4","4","2","4","4","4","4","3","4","3","4"
"1273","Organonitrogen compounds | Bis(2-cyclohexylethyl)amine  Δm 0.00 Da  [M+H]+1",-8.260472307289103,-8.51183601006083,-7.9979372874524834,-7.1467214828802845,NA,NA,-8.453853998211912,0.26328697135672385,-0.3142949941344426,-0.39039649347535743,0.1287834232019982,-0.7793903024619091,8.347492945074258,6.983758975506092,7.8324967727227985,-7.7510162998420356,-7.8260299928136625,-9.081615396504304,NA,-8.233205350062747,-8.04080438858055,NA,NA,-7.860102872245292,1.2090430506821868,0.6314610851910203,0.5553595858501126,9.496074749896223,0.9457560793254629,8.598660961256698,0.1663657768635538,8.319739735133847,8.432226308993489,-0.1345035481547221,0.4430784173364337,0.5191799166773485,1.074539502527461,-7.258606007899228,0.9081737256639109,-1.0426772738186223,-0.46509530832747004,-0.3889938089865552,0.07610149934090771,0.6536834648320777,8.625329222629077,7.885955886682041,7.966091111961582,8.106477418344642,8.531350720020708,7.628044946805428,7.5022385135048495,-0.5775819654911629,7.557632936902834,NA,8.680182589408119,NA,NA,-102.98,"3","4","2","4","4","4","4","1","4","2","4"
"1684","Organonitrogen compounds | (4-Butylcyclohexyl)-cycloheptylmethanamine  Δm 0.00 Da  [M+H]+1",-7.776013496396782,-7.878967563613088,-8.741254429418866,-7.195527023165631,NA,NA,-9.269671935681927,0.5832833765886711,0.4114597403068565,0.5924862690614177,1.492731624629613,-0.08523019699849144,8.056159364023497,8.607606711631256,8.685243006211778,-8.49298323578805,-8.739752148787833,-7.216856362157504,NA,-8.836093960244618,-6.661893894263194,NA,NA,-8.765126644312769,0.8222243620184884,0.6504007257366702,0.8314272544912242,8.532199002093915,0.23894098542981368,8.810799157434037,0.1537107884313258,8.819449285393382,8.807986819804519,0.9094482480409347,1.08127188432276,0.900245355568206,1.731672610059423,-7.141398065885767,1.5779618216281044,-0.6685135735871626,-0.4966899373053444,-0.6777164660598949,-0.18102652875455405,-0.009202892472732316,8.89539482469593,8.375076526498571,7.91241378668089,8.605176907251625,7.971345839859037,8.302230423842857,7.93862647660546,-0.17182363628181463,6.857960700681435,NA,8.797637263966891,NA,NA,-87.34,"1","4","2","4","4","4","4","1","4","2","4"
"2697","Fatty Acyls | docosanamide  Δm 0.00 Da  [M+H-H2O]+1",-6.13503221854495,-6.068137844593672,-3.388592929926581,-6.052661080760853,-4.078309777816791,-1.8008333091488993,-6.316995517656064,1.8641338352465802,2.112106063708058,4.521239652026736,2.0028562076610292,1.3870341967859332,7.600487343981431,3.7177366241357426,6.5437957441706835,-9.87551472765072,-7.537680568458828,-6.2088650195663355,-3.3378034696797343,-10.874227701738057,-7.473552132270587,-6.757128892325547,-3.375091613356883,-8.786200857144514,0.5395934771193609,0.7875657055808496,3.0752650428820516,6.386641466518757,-1.3245403581272086,7.555598575464238,0.0624938386587246,2.3931962660085233,5.459640626940381,0.13872237241444907,-0.10924985604703963,-2.3685692727612526,0.67831584953381,-4.689264816419456,0.6158220108750925,-0.4770996384606363,-0.725071866922125,-2.5890964203048448,-2.268220539028242,-2.1257432656755704,5.270511961124829,4.698553533874815,2.611618108006578,1.6056305604276737,-1.0688260346940233,1.853602788889166,4.903818018167694,0.2479722284614887,1.7148804164747133,-2.9076217652557617,2.330702427349806,NA,NA,-157.84,"4","4","4","4","4","4","4","4","4","3","4"
"2422","Organonitrogen compounds | Henicosanenitrile  Δm 0.00 Da  [M+H]+1",-8.026063003286257,-7.640050817594815,-6.938715396629689,-7.3445327927580415,-4.567818538713947,NA,-8.313059375957291,1.5874774353814587,1.6605385411466713,2.4245605229184086,1.7460082843068427,0.9308163796574753,8.779662989102427,5.4574333301774764,7.762341264130406,-7.723092479773179,-6.766236061646662,-7.179657657377746,NA,-8.506024571902689,-6.463385239067737,-3.7831277590667156,NA,-8.396122675330503,0.700195856020251,0.7732569617854637,1.537278943557201,8.035423535832805,-0.8872815793612041,8.245438031294999,0.04353480029626766,3.650363930824245,6.759800442320195,0.1585308489253805,0.08546974316017142,-0.6785522386115623,0.8587267049456351,-5.8663589664941895,0.8151919046493745,-0.6566610557239834,-0.72972216148919955,-1.4937441432609369,-0.7640219817717337,-0.8370830875369535,6.623596045527478,6.181618938761385,5.182627947981569,3.326192333263851,2.4823202948887193,3.3718358010927894,5.968483225330058,0.07306110576520908,3.161959541007395,-2.2052871078735343,4.029307620600729,NA,NA,-111.17999999999999,"4","4","3","4","4","4","4","3","4","1","4"
"1487","Organonitrogen compounds | heptadecanenitrile  Δm 0.00 Da  [M+H]+1",-5.620839940230866,-3.208367122138611,-5.36791393744263,-3.4157122164482985,NA,NA,-4.212682169487092,-0.10906935355176373,2.1606629840521165,0.4300564437333385,1.9044830900626764,0.8913563557022144,6.062563789891129,5.6585563464390845,5.4500705676381855,-5.920623017796803,-3.4309272822574073,-4.700185731023584,NA,-6.2911888860790945,-3.334700559567029,NA,NA,-4.718756755912562,0.6227431388518276,2.720511429854014,1.1618689361369263,6.350097905094422,0.7318124924035914,7.621141138696668,1.654238809171968,6.885590778318996,6.494037660669132,2.091842741732716,0.282343036573117,1.5329248242621532,2.5168219823681888,-3.818972616161311,0.9355765442649258,1.0435762310394487,-0.928224996652915,0.5531730120411424,1.712593690985198,-0.5391257972850987,4.561012488537816,3.808595024238553,5.170131859342668,4.248081009174193,5.683390717339744,5.7721408126880895,5.879593640145622,2.053118814960719,3.10670253789522,NA,5.393229820733886,NA,NA,-124.26,"1","4","2","4","4","4","4","1","4","2","4"
"4022","Organonitrogen compounds | Octacosanenitrile  Δm 0.00 Da  [M+H]+1",-4.983173633438231,-5.681795791040148,-3.7741329608794025,-5.023504520068926,NA,NA,-3.3185005317513507,1.971617258061542,2.207245541555565,4.033600063821467,2.865288652019519,3.574808175006691,7.453215261422365,6.271819091866039,6.730478627732552,-6.186086188255931,-6.4370842659403245,-3.660543071683776,NA,-8.5218733813909,-4.368324797278017,NA,NA,-4.119747067964397,1.0155694581054213,1.2511977415994444,2.832487457625465,6.89387841239315,-0.9560477999561137,7.460865483326323,2.804346107265374,5.706779291575803,5.580107169786142,0.9496938624041249,1.0997502435727604,-0.7763935808985458,2.4237054413421504,-3.0387080558591357,-0.48271392312199524,1.7324899454591431,1.6280266224286493,0.24592710464470358,-1.4317475340242822,-2.1797322762766136,2.5116185183287136,4.624442216497059,2.752392320647701,4.100055144066715,2.658842150286258,3.916266828415818,4.722405684435383,0.2356282834940302,3.298955198340117,NA,2.205649241431601,NA,NA,-173.10999999999999,"3","4","3","4","4","4","4","1","4","2","4"
"25","Prenol lipids | cis,cis-9,12-Octadecadien-1-ol  Δm -18.01 Da  [M+H]+1",-5.1531874912664755,-2.587348686433838,-2.321180295945549,-1.7669098663769667,NA,NA,-4.4173919983579495,-0.11226768240723928,2.4468877613446587,2.282143784402262,2.456783852011185,0.36799953606715974,5.7259865684386995,4.540490121484346,4.580561340305081,-4.711715187771311,-2.655929154760898,-2.386500538240778,NA,-4.444354490154687,-2.680695838066157,NA,NA,-4.319904643750782,-2.4588879371062866,0.8748433181069437,0.7231345903881206,2.9964602181217614,-1.8857422838071152,3.5388192795661233,-1.6580509909184435,3.073784738646829,3.6609394223074325,2.4010495568893226,0.7116946510262849,0.045207348345790876,0.2301086227176512,-2.381155763080642,1.98845806995255,0.38341891659459293,-2.1693312329369157,-1.6491070127430696,-0.4158829707589682,-2.2918538772338515,4.693273390773463,2.351262790064407,2.5299345717851764,2.682002131090737,2.5040152547875856,4.860620285327155,5.338057170445055,2.3627652944975317,2.6736645048598255,NA,4.483578769530318,NA,91,-79.06,"2","3","3","4","4","4","4","2","4","1","4"
"1661","Prenol lipids | 3-(Dicyclohexylmethyl)piperidine  Δm 0.00 Da  [M+H]+1",-4.456684421070165,-2.847901184505613,-2.640413032931143,-3.8928721815247656,NA,NA,-4.764156378779237,0.10655866092433186,1.8132377105873552,1.8037924863820365,1.6943154673582121,-0.24332004944445984,5.299874742425459,5.09071682706826,4.568216839247551,-4.421402589895418,-3.7009060536475147,-3.2970651711435224,NA,-5.009945202700905,-3.4073653333509384,NA,NA,-4.180815120752968,0.2483415167024674,2.416695967931698,1.9198505890865007,4.785903290930534,0.14178285577813554,5.321416242626029,0.019400870278328597,5.569673071116075,5.063906806354943,1.840101551580478,-0.061907979836018256,0.3443757624373269,2.104625471102313,-2.706167435878722,2.131134480858176,-0.24851355397793284,-1.7468532693745118,-2.2735851067025408,-0.5024051899767699,-1.703887052104104,4.731204159315929,2.2707538284892017,3.008710972538946,2.369350208129916,3.3481506742547715,4.682032307778645,4.358085973061275,2.191080719554691,2.6564507528057923,NA,4.767074091575516,NA,NA,-74.72,"2","4","1","4","4","4","4","1","4","3","4"
"2096","Prenol lipids | 1-(1-Cyclohexylethyl)-1-(cyclohexylmethyl)cyclohexane  Δm 0.00 Da  [M+H]+1",-3.2246835140071433,-3.392634142057151,NA,-2.6815865410175554,NA,NA,-4.914196319138522,4.529427691269241,3.8495804615738507,5.362595591291573,4.298941859812317,0.8293750739071157,6.447717623403651,6.337785909344486,6.436253498179987,-4.194625461290126,-3.042223042379508,NA,NA,-6.662911164967721,-3.7182396131043713,NA,NA,-5.756317143583015,0.5492938810915646,-0.07322536973976668,1.1960401462920203,3.1048364894131026,-4.064399455992472,1.9446504883446032,-2.8710929692383935,3.0917668981726187,3.430895972443402,1.1707802816146895,0.48693722752497237,-1.0729352760020632,0.7098841796816089,-2.592587798851394,3.2581840808009055,-3.398244733725438,-2.969942595968007,-4.6664036911124285,-0.608316820453144,-1.556198488386471,5.9309896460990394,2.932992810870008,NA,2.450460354857398,NA,3.178277635364971,3.368200290139182,0.13870570748888866,3.0582738619780727,NA,5.238273463332213,NA,NA,-90.45,"1","3","1","4","4","4","3","1","4","2","4"
