ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison,pass
1273,7.557632936902834,20.95056641286759,13.654951706606864,6.578600053491227e-7,6.189733554485466e-4,5.951194988435654,control_15wks vs control_6wks,TRUE
2733,-7.024038478046535,19.893239583947597,-12.135739394552914,1.6541235866604144e-6,6.189733554485466e-4,5.2995554771504825,control_15wks vs control_6wks,TRUE
3457,-5.911888282451226,20.021162676694683,-11.645256787620127,2.2784061975527402e-6,6.189733554485466e-4,5.061094168738599,control_15wks vs control_6wks,TRUE
1649,4.40211760348279,18.676913406329255,11.239124163183098,2.9979221003923226e-6,6.189733554485466e-4,4.851938971728375,control_15wks vs control_6wks,TRUE
239,6.084557316595998,19.964573399373588,11.074726584195595,3.3586317190010527e-6,6.189733554485466e-4,4.764093208355668,control_15wks vs control_6wks,TRUE
3747,-4.1371914606329305,19.307878606768817,-11.071886734618513,3.3652740725665555e-6,6.189733554485466e-4,4.76255914162639,control_15wks vs control_6wks,TRUE
5322,-5.413089321187364,19.61239638551857,-10.979431811152272,3.5897377697927307e-6,6.189733554485466e-4,4.712303636955159,control_15wks vs control_6wks,TRUE
2187,6.372620485553217,20.852134891020956,10.472780172566052,5.158725469915066e-6,7.345388877421139e-4,4.425811555986941,control_15wks vs control_6wks,TRUE
2224,5.765414989357122,20.210304420581462,10.379102667334017,5.5257402414448e-6,7.345388877421139e-4,4.370709888503928,control_15wks vs control_6wks,TRUE
395,5.695130643662161,20.284707826892355,10.153311106445596,6.53598731425566e-6,7.345388877421139e-4,4.235044978416212,control_15wks vs control_6wks,TRUE
1903,5.395674987140371,22.128286863599374,10.002152962282498,7.326897143113712e-6,7.345388877421139e-4,4.141912971285166,control_15wks vs control_6wks,TRUE
4745,5.968359943278784,19.395767513626645,9.980170888462728,7.450551358721793e-6,7.345388877421139e-4,4.128211756699882,control_15wks vs control_6wks,TRUE
943,4.136420042753777,19.31818940947807,9.873841714183973,8.082435375435224e-6,7.345388877421139e-4,4.061364668363561,control_15wks vs control_6wks,TRUE
1451,4.589048387448546,19.570258608905156,9.724176210499987,9.075377906471677e-6,7.345388877421139e-4,3.9656395723558724,control_15wks vs control_6wks,TRUE
4047,-4.2547123312149395,19.692405391562676,-9.716691391060339,9.128486591658417e-6,7.345388877421139e-4,3.960801486584325,control_15wks vs control_6wks,TRUE
1684,6.857960700681435,20.827176679183403,9.334252340854201,1.236376652820326e-5,9.326916374713335e-4,3.706965400120078,control_15wks vs control_6wks,TRUE
4235,5.536234239292188,19.985321507555728,8.9287754089623,1.7255380813994704e-5,0.0011980149582927983,3.42301480826395,control_15wks vs control_6wks,TRUE
4194,3.862752780785705,17.828398868335118,8.887339156711496,1.7866006006023503e-5,0.0011980149582927983,3.3930999012310465,control_15wks vs control_6wks,TRUE
1090,5.508711766880026,19.903935614675497,8.537473038129164,2.409517002171535e-5,0.001530677379800549,3.133592732420997,control_15wks vs control_6wks,TRUE
3008,4.6584731669873705,20.40934171218482,8.47234064018529,2.5503239100924555e-5,0.001539120479740797,3.0838820147531134,control_15wks vs control_6wks,TRUE
4901,4.612825549629214,19.5027905184402,7.861620454849935,4.422537552076966e-5,0.002541906107312809,2.5951981043254513,control_15wks vs control_6wks,TRUE
5345,-2.865127136287491,18.12667087273227,-7.371946808133736,7.050784855952033e-5,0.0038683169641518657,2.1720587682725494,control_15wks vs control_6wks,TRUE
5045,4.510804016447221,19.677252283507073,6.9694260947500135,1.0535056580201596e-4,0.00552861447491449,1.8016977186472385,control_15wks vs control_6wks,TRUE
1105,5.284641599527667,20.591169005214855,6.817567206573791,1.231379763917273e-4,0.005862798876976372,1.6564099366007756,control_15wks vs control_6wks,TRUE
3204,4.960667790243498,20.175134564132726,6.796462690403383,1.2586238407130703e-4,0.005862798876976372,1.6359707298009525,control_15wks vs control_6wks,TRUE
2151,4.883732912600088,19.74332166351532,6.79319132490484,1.2629061375425492e-4,0.005862798876976372,1.632797031625465,control_15wks vs control_6wks,TRUE
4237,-5.318648746092045,19.888285479028372,-6.756329912853474,1.312286270255788e-4,0.0058664056599953196,1.5969345261861534,control_15wks vs control_6wks,TRUE
3724,5.179438017782942,19.67208712338495,6.406293057039247,1.903602443156308e-4,0.008205886246034513,1.246913189806146,control_15wks vs control_6wks,TRUE
2960,4.365922952081579,20.031770477796993,6.242923577079247,2.2757371562741145e-4,0.009471774991802953,1.077539561086856,control_15wks vs control_6wks,TRUE
1841,3.930232506828034,19.30363431476571,6.171469140647452,2.4631008331300766e-4,0.009909875685293341,1.002225890318,control_15wks vs control_6wks,TRUE
2279,4.928470583330835,19.768384058147944,6.12899035446397,2.582489101357612e-4,0.010055046275285928,0.957093077619918,control_15wks vs control_6wks,TRUE
3319,3.91936236282287,22.433557623643935,6.0533120049158855,2.811270136332434e-4,0.010603759545478899,0.8760166909711451,control_15wks vs control_6wks,TRUE
1059,4.5834038947275815,19.74921958427991,6.005485452507406,2.967295036748166e-4,0.01085310639198496,0.8243334484893525,control_15wks vs control_6wks,TRUE
5091,3.3264451089744966,19.124169052417567,5.87380814399269,3.448253455368975e-4,0.012241299766559861,0.6802386935985716,control_15wks vs control_6wks,TRUE
5589,3.8280764152826734,19.859169012300175,5.782801013040298,3.830496388734885e-4,0.013209740403437161,0.5790916591295208,control_15wks vs control_6wks,TRUE
2393,4.785005359638934,18.967185927794382,5.676270758638391,4.3380703861313545e-4,0.014328558299999647,0.4590559935666665,control_15wks vs control_6wks,TRUE
6012,2.336838411805534,18.716064243711042,5.665695277227072,4.392350100248442e-4,0.014328558299999647,0.44704286960931405,control_15wks vs control_6wks,TRUE
2497,3.826544686561789,19.625225696084954,5.583805397883072,4.838749437387184e-4,0.015369396239279819,0.35342448168412854,control_15wks vs control_6wks,TRUE
5281,2.1608032018669903,21.013659743409153,5.5424493734980524,5.082889741694021e-4,0.015730892098012008,0.30574234497068886,control_15wks vs control_6wks,TRUE
433,3.8990675058872526,19.556068335111142,5.338292057582806,6.503136635802528e-4,0.01962321479853413,0.06635734199209953,control_15wks vs control_6wks,TRUE
4707,2.525484775132977,19.338737937162477,5.232814433393003,7.402676228362542e-4,0.021158158909460482,-0.0599478574811787,control_15wks vs control_6wks,TRUE
4430,5.010281705844935,20.509023928476903,5.195433985131849,7.75337873787526e-4,0.021158158909460482,-0.10514211058184575,control_15wks vs control_6wks,TRUE
3854,-4.867660953974113,20.50116194966168,-5.163300478051794,8.069372869016203e-4,0.021158158909460482,-0.14417416498063496,control_15wks vs control_6wks,TRUE
5389,-2.947623989502887,18.741128321894625,-5.142417685205218,8.282248460179827e-4,0.021158158909460482,-0.16963025916744456,control_15wks vs control_6wks,TRUE
1938,-3.5269874488560404,19.251996996188666,-5.138012089997113,8.327936335765895e-4,0.021158158909460482,-0.1750097477733279,control_15wks vs control_6wks,TRUE
6064,2.2122173533473095,21.17127438505833,5.125612665633994,8.45800567100447e-4,0.021158158909460482,-0.19016714866683948,control_15wks vs control_6wks,TRUE
766,-3.1971405723994266,18.62030513751867,-5.112939192326507,8.593242725528792e-4,0.021158158909460482,-0.20568545981730857,control_15wks vs control_6wks,TRUE
2352,3.5674643059657107,18.477647111850736,5.0868927527711945,8.878643118161141e-4,0.021158158909460482,-0.23766086288532495,control_15wks vs control_6wks,TRUE
424,-3.776075668810897,18.435371137246637,-5.073528483123028,9.029078127561613e-4,0.021158158909460482,-0.25411024021804796,control_15wks vs control_6wks,TRUE
337,5.331695121088458,20.30171428121998,5.070147505575911,9.067574950649524e-4,0.021158158909460482,-0.25827633140070283,control_15wks vs control_6wks,TRUE
5829,2.7756264096746257,18.305005344975296,5.067473195056438,9.098152169113529e-4,0.021158158909460482,-0.2615729796416346,control_15wks vs control_6wks,TRUE
4656,-3.4781698093864613,21.237262757881812,-5.065972262279789,9.115362579055056e-4,0.021158158909460482,-0.26342370580877983,control_15wks vs control_6wks,TRUE
2247,3.6712507180960046,19.534595255257756,5.002434653584811,9.877480000035916e-4,0.022135582316548552,-0.3421065914248329,control_15wks vs control_6wks,TRUE
5574,3.119747681119737,19.300946721686792,5.000381064859381,9.903243124222219e-4,0.022135582316548552,-0.34466070527099113,control_15wks vs control_6wks,TRUE
3778,3.4218637021071316,21.55876242094015,4.923175552498503,0.0010926957890556772,0.023979705770730952,-0.4411846694224302,control_15wks vs control_6wks,TRUE
5591,3.5543162095006693,18.713962332391258,4.876489986986529,0.0011601490637416475,0.02430538860104321,-0.500025775335831,control_15wks vs control_6wks,TRUE
2644,3.191121071446659,19.64085539314044,4.871649468480872,0.0011673978742704342,0.02430538860104321,-0.5061470612841106,control_15wks vs control_6wks,TRUE
4263,4.010020966075221,21.89797783943514,4.871283831864394,0.0011679474224196406,0.02430538860104321,-0.5066095988064205,control_15wks vs control_6wks,TRUE
1683,-3.742827102299181,18.6361553982188,-4.7850587860299445,0.0013057472128973205,0.026712489592662137,-0.6162978265920307,control_15wks vs control_6wks,TRUE
221,3.728593497592648,24.74461175441471,4.7625495440745285,0.0013445614881282503,0.02694416863660458,-0.6451326952289405,control_15wks vs control_6wks,TRUE
2135,-2.9482505274887565,17.523328024811217,-4.752823698361637,0.0013617185475003142,0.02694416863660458,-0.6576174027303692,control_15wks vs control_6wks,TRUE
1712,-3.8068119441300645,17.99584604391571,-4.661109333621762,0.001535714036225561,0.02973675630043094,-0.7761087405309128,control_15wks vs control_6wks,TRUE
5202,2.2538325665264374,17.870782596749176,4.6530466791864615,0.001552125639541963,0.02973675630043094,-0.7865911011080904,control_15wks vs control_6wks,TRUE
2363,-5.358841678145371,21.786549349498955,-4.6028844490228025,0.0016586006659967956,0.03128017193528332,-0.8520458243557361,control_15wks vs control_6wks,TRUE
3029,-4.287245060942666,19.477840854038103,-4.557365590551547,0.0017620912959730106,0.03229186434682699,-0.9117961162582713,control_15wks vs control_6wks,TRUE
1486,4.476478111925509,19.551153680990385,4.555808779934433,0.0017657523172250052,0.03229186434682699,-0.9138456170160794,control_15wks vs control_6wks,TRUE
6213,1.914415868791565,20.041035250214954,4.53650127623812,0.0018118470037214514,0.032367981636859534,-0.9392961279367897,control_15wks vs control_6wks,TRUE
5762,-2.2526945491193615,18.097668898623528,-4.531684593359393,0.001823548261231523,0.032367981636859534,-0.9456547415378438,control_15wks vs control_6wks,TRUE
5790,2.1987904009670167,20.056933445796385,4.4235544323000084,0.0021089667871554657,0.03642086568092606,-1.0893867390716245,control_15wks vs control_6wks,TRUE
4567,2.3853339132917917,18.510301272674056,4.422411879332291,0.0021122291612798876,0.03642086568092606,-1.0909155326351128,control_15wks vs control_6wks,TRUE
533,3.4187629946624014,18.83888389858707,4.408264580934066,0.0021530793765854894,0.03660234940195332,-1.1098626843060346,control_15wks vs control_6wks,TRUE
2582,5.473016483627941,21.74723328094717,4.392733182052525,0.0021989112171820827,0.03686230332137186,-1.1307004660449094,control_15wks vs control_6wks,TRUE
2568,3.8400044193793192,19.598479730339637,4.341640410906,0.0023572692133577754,0.0386432246847054,-1.199521276900553,control_15wks vs control_6wks,TRUE
127,-3.717033008546082,18.43965558144079,-4.337948797397455,0.0023691786467839268,0.0386432246847054,-1.2045099076148036,control_15wks vs control_6wks,TRUE
2655,3.8148656615713037,18.53863413607325,4.313044396437461,0.0024512382382114086,0.039448594046948934,-1.2382207965381875,control_15wks vs control_6wks,TRUE
6226,2.5006329204941125,18.53144096585254,4.2846511593323315,0.0025485504378985223,0.04047500498083574,-1.276774036928444,control_15wks vs control_6wks,TRUE
4540,1.6228735707324198,18.125041038754375,4.2347583200168275,0.00272978485321761,0.04279026386796955,-1.3448278221112169,control_15wks vs control_6wks,TRUE
4595,-3.165133191531524,19.343327933574045,-4.2013916576991965,0.0028587084036926285,0.04371391361537572,-1.3905574654145934,control_15wks vs control_6wks,TRUE
5817,3.474532120348833,18.843548037250915,4.200777337206957,0.002861142647568088,0.04371391361537572,-1.3914010301585096,control_15wks vs control_6wks,TRUE
2678,4.575283021870256,20.84765232106486,4.167886980775557,0.002994784542501544,0.04518381178499205,-1.4366505175015618,control_15wks vs control_6wks,TRUE
6015,3.59682872183933,23.105211962009207,4.1512249402914945,0.003065036222513932,0.04525269998110953,-1.4596374884220644,control_15wks vs control_6wks,TRUE
4986,2.4215520215527917,21.170580948649114,4.149050500017481,0.003074334215783746,0.04525269998110953,-1.462640506715391,control_15wks vs control_6wks,TRUE
3701,4.221466744587708,19.908991110295297,4.115771119093829,0.003220486686425474,0.046832860608621046,-1.508691751014866,control_15wks vs control_6wks,TRUE
5661,1.831181725158384,21.036462741501737,4.025609823813195,0.0036552746324231477,0.052021801268531814,-1.634301856408305,control_15wks vs control_6wks,TRUE
5201,-3.2217329373613417,17.989953851387124,-4.022509661652005,0.0036713030512375115,0.052021801268531814,-1.6386426923058508,control_15wks vs control_6wks,TRUE
2385,-4.987117814521007,21.63787345350805,-4.0157321533583845,0.0037066072154877685,0.052021801268531814,-1.648137534624646,control_15wks vs control_6wks,TRUE
6024,2.657388865894319,17.537669815780866,3.9642490026715147,0.003986969459974011,0.05524408013934877,-1.7204847591287997,control_15wks vs control_6wks,TRUE
1720,-1.7638865206172838,17.87472272565615,-3.9570872001673965,0.004027737408668344,0.05524408013934877,-1.7305799462819236,control_15wks vs control_6wks,TRUE
982,-4.5249969463710045,19.304565764702467,-3.9463321433880845,0.004089800689836478,0.055465049804861,-1.7457542593153548,control_15wks vs control_6wks,TRUE
5545,-2.372669700008629,18.90895993577312,-3.9273697646974437,0.004201733759192973,0.05634991830384354,-1.772549416568319,control_15wks vs control_6wks,TRUE
4409,4.428720217315629,19.91856885314296,3.8890708291085296,0.00443793397194381,0.05873371076716949,-1.8268273593359066,control_15wks vs control_6wks,TRUE
5193,1.9978508470690706,18.11791776496785,3.8582164418133535,0.004638549405962295,0.05873371076716949,-1.8707077870366327,control_15wks vs control_6wks,TRUE
1761,-3.546085418884065,19.567187921821873,-3.8516216835962895,0.004682673297470901,0.05873371076716949,-1.8801042587932404,control_15wks vs control_6wks,TRUE
